time,id,x,y
1.2,rahxb,8.46099825031863,1.78498052998536
1.2,rpwkz,7.53320657673605,3.16579852981454
1.2,jvaua,1.75615740657161,2.57970701522386
1.2,hjcsz,6.92686094630269,1.57026158018004
1.2,oewee,3.22390501894502,2.93507785963405
1.3,nakae,7.48506789201003,2.14349311593069
1.3,ugcxf,5.46106471986614,0.648757267593216
1.3,tbhuo,1.29051764615913,3.2984228496102
1.3,esrht,5.57817789617639,1.4181267629264
1.3,ubuiw,6.47977933616836,2.20678107542435
1.3,rahxb,8.41828978204883,1.75423235798632
1.3,rpwkz,7.54626165343126,3.14318647368172
1.3,jvaua,1.75506581339369,2.58589774776822
1.3,hjcsz,6.90008001358735,1.54297761888903
1.3,oewee,3.28158382868154,3.06287337329846
1.4,nakae,7.48438652880362,2.13762413779866
1.4,ugcxf,5.39558161642549,0.693615238228807
1.4,tbhuo,1.29128993401989,3.29231457240901
1.4,esrht,5.59521616700231,1.42594954056646
1.4,ubuiw,6.48583028264099,2.21584435335699
1.4,rahxb,8.35422707964412,1.70811009998777
1.4,rpwkz,7.55072675263369,3.13091871444744
1.4,jvaua,1.75506581339369,2.59218398234082
1.4,hjcsz,6.84833374978492,1.51825924092113
1.4,oewee,3.33926263841805,3.19066888696287
1.5,nakae,7.47931608142658,2.12063964473598
1.5,ugcxf,5.2765865274142,0.697588412546687
1.5,tbhuo,1.29206222188066,3.28620629520782
1.5,esrht,5.60373530241527,1.42986092938649
1.5,ubuiw,6.48941602869884,2.22121518472447
1.5,rahxb,8.29016437723942,1.66198784198921
1.5,rpwkz,7.55399052180749,3.12526570041423
1.5,jvaua,1.75506581339369,2.59847021691343
1.5,hjcsz,6.7965874859825,1.49354086295323
1.5,oewee,3.36810204328631,3.25456664379508
1.6,nakae,7.47171041036101,2.09516290514196
1.6,ugcxf,5.20314158669195,0.791297846464893
1.6,tbhuo,1.29283450974143,3.28009801800663
1.6,esrht,5.61509414963255,1.43507611447987
1.6,ubuiw,6.49658752081455,2.23195684745945
1.6,rahxb,8.22352761610023,1.56411062175894
1.6,rpwkz,7.55704685434885,3.11997197716777
1.6,jvaua,1.75506581339369,2.60475645148604
1.6,hjcsz,6.71370885137592,1.47050505417176
1.6,oewee,3.39406035399971,3.3564690184383
1.7,nakae,7.46030190376265,2.05694779575094
1.7,ugcxf,5.02464895317502,0.797257607941714
1.7,tbhuo,1.2936067976022,3.27398974080544
1.7,esrht,5.62077357324119,1.43768370702655
1.7,ubuiw,6.5001732668724,2.23732767882693
1.7,rahxb,8.11473734968295,1.51736571713838
1.7,rpwkz,7.55913750893654,3.11422795089621
1.7,jvaua,1.75506581339369,2.61104268605865
1.7,hjcsz,6.67226953407263,1.45898714978103
1.7,oewee,3.42001866471311,3.45837139308152
1.8,nakae,7.45459765046348,2.03784024105542
1.8,ugcxf,4.96956524763333,0.867539683380368
1.8,tbhuo,1.29437908546296,3.26788146360425
1.8,esrht,5.62645299684983,1.44029129957324
1.8,ubuiw,6.50375901293025,2.24269851019442
1.8,rahxb,8.08141896911335,1.46842710702324
1.8,rpwkz,7.56540947269962,3.09699587208152
1.8,jvaua,1.75506581339369,2.61732892063125
1.8,hjcsz,6.65154987542099,1.45322819758566
1.8,oewee,3.44597697542651,3.56027376772475
1.9,nakae,7.44119427307339,2.01110013883308
1.9,ugcxf,4.91448154209164,0.937821758819022
1.9,tbhuo,1.29515137332373,3.26177318640306
1.9,esrht,5.63213242045847,1.44289889211993
1.9,ubuiw,6.51451625110381,2.25881100429688
1.9,rahxb,8.05422140250903,1.4567408808681
1.9,rpwkz,7.5716814364627,3.07976379326683
1.9,jvaua,1.75615740657161,2.62351965317561
1.9,hjcsz,6.62047038744352,1.44458976929261
1.9,oewee,3.45895613078321,3.61122495504636
2,nakae,7.43449258437835,1.99773008772191
2,ugcxf,4.83185598377911,1.043244871977
2,tbhuo,1.2959236611845,3.25566490920187
2,esrht,5.64349126767574,1.4481140772133
2,ubuiw,6.53065210836415,2.28297974545057
2,rahxb,8.04062261920688,1.45089776779053
2,rpwkz,7.58085043408677,3.06388262352745
2,jvaua,1.75724899974953,2.62971038571997
2,hjcsz,6.57385115547732,1.43163212685304
2,oewee,3.47842486381826,3.68765173602878
2.1,nakae,7.43235348939116,1.9905647547111
2.1,ugcxf,4.74923042546658,1.14866798513498
2.1,tbhuo,1.29669594904526,3.24955663200068
2.1,esrht,5.64768600850512,1.44348163284879
2.1,ubuiw,6.54678796562449,2.30714848660427
2.1,rahxb,8.0338232275558,1.44797621125175
2.1,rpwkz,7.59025837973139,3.03803450530542
2.1,jvaua,1.75724899974953,2.63599662029257
2.1,hjcsz,6.55054153949422,1.42515330563325
2.1,oewee,3.51086919429505,3.75953671246501
2.2,nakae,7.43066334026548,1.98490325702354
2.2,ugcxf,4.66660486715405,1.25409109829297
2.2,tbhuo,1.29746823690603,3.2434483547995
2.2,esrht,5.65336543211376,1.44608922539548
2.2,ubuiw,6.55485589425466,2.31923285718111
2.2,rahxb,8.02767303093065,1.44762674234331
2.2,rpwkz,7.59025837973139,3.03803450530542
2.2,jvaua,1.75834059292745,2.64218735283693
2.2,hjcsz,6.5396263119734,1.41993927278064
2.2,oewee,3.52709135953345,3.79547920068313
2.3,nakae,7.42536817882742,1.97433926602212
2.3,ugcxf,4.56692804524705,1.34356481984795
2.3,tbhuo,1.2982405247668,3.23734007759831
2.3,esrht,5.6590448557224,1.44869681794217
2.3,ubuiw,6.56292382288483,2.33131722775796
2.3,rahxb,8.02177421113946,1.44940184012006
2.3,rpwkz,7.59025837973139,3.03803450530542
2.3,jvaua,1.75943218610537,2.64837808538129
2.3,hjcsz,6.53379890797762,1.4183195674757
2.3,oewee,3.55142460739104,3.8493929330103
2.4,nakae,7.42198788057606,1.963016270647
2.4,ugcxf,4.46725122334005,1.43303854140293
2.4,tbhuo,1.29901281262757,3.23123180039712
2.4,esrht,5.66472427933104,1.45130441048885
2.4,ubuiw,6.570991751515,2.3434015983348
2.4,rahxb,8.01587539134828,1.45117693789682
2.4,rpwkz,7.59025837973139,3.03803450530542
2.4,jvaua,1.76158220495487,2.6542852136217
2.4,hjcsz,6.52834187853851,1.41680280640367
2.4,oewee,3.57575785524863,3.90330666533747
2.5,nakae,7.41860758232469,1.95169327527188
2.5,ugcxf,4.36757440143306,1.5225122629579
2.5,tbhuo,1.29978510048833,3.22512352319593
2.5,esrht,5.67040370293968,1.45391200303554
2.5,ubuiw,6.58309364446026,2.36152815420007
2.5,rahxb,8.00997657155709,1.45295203567358
2.5,rpwkz,7.59025837973139,3.03803450530542
2.5,jvaua,1.76267379813279,2.66047594616606
2.5,hjcsz,6.52288484909939,1.41528604533163
2.5,oewee,3.57575785524863,3.90330666533747
2.6,nakae,7.41596000160566,1.94641127977117
2.6,ugcxf,4.28494884312053,1.62793537611589
2.6,tbhuo,1.3005573883491,3.21901524599474
2.6,esrht,5.67459844376906,1.44927955867103
2.6,ubuiw,6.58914459093288,2.37059143213271
2.6,rahxb,8.00482507949566,1.44957428840846
2.6,rpwkz,7.59025837973139,3.03803450530542
2.6,jvaua,1.76376539131071,2.66666667871041
2.6,hjcsz,6.51742781966027,1.4137692842596
2.6,oewee,3.60610391764892,3.98668178655162
2.7,nakae,7.40801725944858,1.93056529326905
2.7,ugcxf,4.202323284808,1.73335848927387
2.7,tbhuo,1.30132967620987,3.21290696879355
2.7,esrht,5.68084342946352,1.44951523873364
2.7,ubuiw,6.59631608304859,2.38133309486768
2.7,rahxb,7.99866549287524,1.44949341992595
2.7,rpwkz,7.59025837973139,3.03803450530542
2.7,jvaua,1.76591541016021,2.67257380695082
2.7,hjcsz,6.51197079022116,1.41225252318757
2.7,oewee,3.69474542097743,3.98281161493547
2.8,nakae,7.40404588837003,1.92264230001798
2.8,ugcxf,4.102646462901,1.82283221082885
2.8,tbhuo,1.30315092248738,3.20702559642793
2.8,esrht,5.68663118910873,1.45187261645162
2.8,ubuiw,6.60707332122215,2.39744558897014
2.8,rahxb,7.99250590625482,1.44941255144344
2.8,rpwkz,7.59025837973139,3.03803450530542
2.8,jvaua,1.76806542900971,2.67848093519123
2.8,hjcsz,6.50651376078204,1.41073576211554
2.8,oewee,3.7827123089424,3.99439267544105
2.9,nakae,7.39347218763413,1.90841629235782
2.9,ugcxf,4.02002090458847,1.92825532398683
2.9,tbhuo,1.30497216876489,3.20114422406231
2.9,esrht,5.69241894875393,1.4542299941696
2.9,ubuiw,6.61245194030893,2.40550183602137
2.9,rahxb,7.9863463196344,1.44933168296093
2.9,rpwkz,7.59025837973139,3.03803450530542
2.9,jvaua,1.77021544785922,2.68438806343164
2.9,hjcsz,6.50105673134293,1.40921900104351
2.9,oewee,3.7827123089424,3.99439267544105
3,nakae,7.3815580743985,1.88464731260463
3,ugcxf,3.93739534627594,2.03367843714481
3,tbhuo,1.3067934150424,3.19526285169668
3,esrht,5.69640763273434,1.44941898684053
3,ubuiw,6.61962343242464,2.41624349875635
3,rahxb,7.98018673301398,1.44925081447841
3,rpwkz,7.59025837973139,3.03803450530542
3,jvaua,1.77236546670872,2.69029519167205
3,hjcsz,6.49559970190381,1.40770223997148
3,oewee,3.7827123089424,3.99439267544105
3.1,nakae,7.35776724774271,1.85263879536926
3.1,ugcxf,3.83771852436894,2.12315215869979
3.1,tbhuo,1.30861466131991,3.18938147933106
3.1,esrht,5.70265695480613,1.44938204013784
3.1,ubuiw,6.6303806705982,2.43235599285881
3.1,rahxb,7.97413476701946,1.44810157357804
3.1,rpwkz,7.59025837973139,3.03803450530542
3.1,jvaua,1.77451548555822,2.69620231991246
3.1,hjcsz,6.4901426724647,1.40618547889945
3.1,oewee,3.7827123089424,3.99439267544105
3.2,nakae,7.34065448784518,1.79531613128272
3.2,ugcxf,3.73804170246194,2.21262588025477
3.2,tbhuo,1.31043590759743,3.18350010696544
3.2,esrht,5.70854203315847,1.45148471562464
3.2,ubuiw,6.64113790877176,2.44846848696127
3.2,rahxb,7.96797518039904,1.44802070509553
3.2,rpwkz,7.59025837973139,3.03803450530542
3.2,jvaua,1.77765860284452,2.70164635874648
3.2,hjcsz,6.48468564302558,1.40466871782742
3.2,oewee,3.7827123089424,3.99439267544105
3.3,nakae,7.28712512786966,1.72329696750313
3.3,ugcxf,3.63836488055494,2.30209960180975
3.3,tbhuo,1.31225715387494,3.17761873459982
3.3,esrht,5.71397257818042,1.45457737987742
3.3,ubuiw,6.64651652785854,2.4565247340125
3.3,rahxb,7.96181559377862,1.44793983661302
3.3,rpwkz,7.59025837973139,3.03803450530542
3.3,jvaua,1.77980862169402,2.70755348698689
3.3,hjcsz,6.47922861358646,1.40315195675539
3.3,oewee,3.7827123089424,3.99439267544105
3.4,nakae,7.27429055794652,1.68030496943823
3.4,ugcxf,3.53868805864794,2.39157332336473
3.4,tbhuo,1.31407840015245,3.17173736223419
3.4,esrht,5.71855510088384,1.45032815911491
3.4,ubuiw,6.65368801997424,2.46726639674748
3.4,rahxb,7.95779433896657,1.45260637245693
3.4,rpwkz,7.60266564815679,2.99868367725589
3.4,jvaua,1.78295173898033,2.71299752582092
3.4,hjcsz,6.47377158414735,1.40163519568336
3.4,oewee,3.7827123089424,3.99439267544105
3.5,nakae,7.26911645609785,1.63573741674813
3.5,ugcxf,3.43901123674094,2.48104704491971
3.5,tbhuo,1.31589964642996,3.16585598986857
3.5,esrht,5.72431458274705,1.44790251279211
3.5,ubuiw,6.6626158311695,2.47659955295208
3.5,rahxb,7.95302384060551,1.45650372956568
3.5,rpwkz,7.591581025784,2.98128430538954
3.5,jvaua,1.78609485626663,2.71844156465494
3.5,hjcsz,6.4686608420434,1.39919387440258
3.5,oewee,3.7827123089424,3.99439267544105
3.6,nakae,7.22665157333141,1.58352564204392
3.6,ugcxf,3.33933441483394,2.57052076647469
3.6,tbhuo,1.31772089270747,3.15997461750295
3.6,esrht,5.72987485921349,1.45075535646689
3.6,ubuiw,6.67154364236475,2.48593270915668
3.6,rahxb,7.94787234854408,1.45312598230056
3.6,rpwkz,7.5706746388804,2.958468987635
3.6,jvaua,1.78923797355294,2.72388560348897
3.6,hjcsz,6.46355009993946,1.3967525531218
3.6,oewee,3.7827123089424,3.99439267544105
3.7,nakae,7.24570253241414,1.48438903804811
3.7,ugcxf,3.25670885652141,2.67594387963267
3.7,tbhuo,1.30253637710512,3.14945806882574
3.7,esrht,5.73543513567992,1.45360820014166
3.7,ubuiw,6.67600754796238,2.49059928725898
3.7,rahxb,7.9422125795652,1.45069409781489
3.7,rpwkz,7.5602214454286,2.94706132875772
3.7,jvaua,1.79238109083924,2.72932964232299
3.7,hjcsz,6.45843935783552,1.39431123184102
3.7,oewee,3.7827123089424,3.99439267544105
3.8,nakae,7.15015654618965,1.36691254496363
3.8,ugcxf,3.21539607736515,2.72865543621166
3.8,tbhuo,1.29997996488515,3.12187018734823
3.8,esrht,5.73982794843069,1.44916313686286
3.8,ubuiw,6.68047145356001,2.49526586536128
3.8,rahxb,7.93671161859534,1.45346654717492
3.8,rpwkz,7.55499484870269,2.94135749931908
3.8,jvaua,1.79552420812554,2.73477368115702
3.8,hjcsz,6.45332861573158,1.39186991056024
3.8,oewee,3.7827123089424,3.99439267544105
3.9,nakae,7.23346463678172,1.24046285554945
3.9,ugcxf,3.15342690863075,2.80772277108015
3.9,tbhuo,1.25936032761394,3.11308357391467
3.9,esrht,5.74538822489713,1.45201598053763
3.9,ubuiw,6.68493535915763,2.49993244346358
3.9,rahxb,7.93081279880415,1.45524164495168
3.9,rpwkz,7.55086519203038,2.93685076988609
3.9,jvaua,1.79866732541185,2.74021771999105
3.9,hjcsz,6.44821787362763,1.38942858927946
3.9,oewee,3.7827123089424,3.99439267544105
4,nakae,7.13791865055723,1.12298636246497
4,ugcxf,3.09145773989635,2.88679010594863
4,tbhuo,1.23029203288402,3.0579370134257
4,esrht,5.75094850136357,1.45486882421241
4,ubuiw,6.69832707595052,2.51393217777047
4,rahxb,7.92491397901297,1.45701674272844
4,rpwkz,7.54673553535806,2.93234404045309
4,jvaua,1.80674875280156,2.74984879011602
4,hjcsz,6.44310713152369,1.38698726799868
4,oewee,3.7827123089424,3.99439267544105
4.1,nakae,7.16649508918132,0.974281456471249
4.1,ugcxf,3.02948857116195,2.96585744081712
4.1,tbhuo,1.23796344423323,2.96474423229155
4.1,esrht,5.75534131411434,1.45042376093361
4.1,ubuiw,6.70502293434696,2.52093204492392
4.1,rahxb,7.90721751963941,1.46234203605871
4.1,rpwkz,7.53847622201342,2.9233305815871
4.1,jvaua,1.81303498737416,2.76073686778407
4.1,hjcsz,6.43799638941975,1.3845459467179
4.1,oewee,3.78954653247932,3.97271728759318
4.2,nakae,7.16649508918132,0.974281456471249
4.2,ugcxf,2.9547309547317,3.03296273198335
4.2,tbhuo,1.10810439847536,2.91173428509323
4.2,esrht,5.76090159058078,1.45327660460838
4.2,ubuiw,6.70948683994459,2.52559862302622
4.2,rahxb,7.88067283057907,1.47032997605411
4.2,rpwkz,7.53434656534111,2.9188238521541
4.2,jvaua,1.81707570106902,2.76555240284656
4.2,hjcsz,6.4328856473158,1.38210462543711
4.2,oewee,3.80528796436679,3.94247827828441
4.3,nakae,7.20717559094517,0.910425859582636
4.3,ugcxf,2.90743313552724,3.12158968959411
4.3,tbhuo,1.08667249340657,2.84495831627285
4.3,esrht,5.76646186704721,1.45612944828316
4.3,ubuiw,6.71395074554221,2.53026520112852
4.3,rahxb,7.84085579698856,1.48231188604722
4.3,rpwkz,7.53021690866879,2.9143171227211
4.3,jvaua,1.83152230625649,2.77767454393113
4.3,hjcsz,6.42777490521186,1.37966330415633
4.3,oewee,3.828900112198,3.89711976432126
4.4,nakae,7.31010435254218,0.862429389805538
4.4,ugcxf,2.86013531632278,3.21021664720487
4.4,tbhuo,1.1133773181441,2.74320786364
4.4,esrht,5.77085467979798,1.45168438500435
4.4,ubuiw,6.71841465113984,2.53493177923082
4.4,rahxb,7.82094728019331,1.48830284104378
4.4,rpwkz,7.52608725199647,2.90981039328811
4.4,jvaua,1.83758337679877,2.78489784652486
4.4,hjcsz,6.42266416310792,1.37722198287555
4.4,oewee,3.84427711515607,3.84835014166354
4.5,nakae,7.39040999080924,0.782123751538481
4.5,ugcxf,2.82894596695093,3.30571034229831
4.5,tbhuo,1.06515553173933,2.59296193379413
4.5,esrht,5.77641495626442,1.45453722867913
4.5,ubuiw,6.72287855673747,2.53959835733312
4.5,rahxb,7.81099302179569,1.49129831854205
4.5,rpwkz,7.52195759532416,2.90530366385511
4.5,jvaua,1.84566480418848,2.79452891664984
4.5,hjcsz,6.41805499565182,1.37393027969777
4.5,oewee,3.84093130947331,3.77171859273513
4.6,nakae,7.44584862898619,0.769833301350457
4.6,ugcxf,2.78164814774647,3.39433729990907
4.6,tbhuo,1.10720487816019,2.52620380698243
4.6,esrht,5.78080776901519,1.45009216540032
4.6,ubuiw,6.7273424623351,2.54426493543542
4.6,rahxb,7.80484282517054,1.49094884963361
4.6,rpwkz,7.51782793865184,2.90079693442211
4.6,jvaua,1.85195103876109,2.79452891664984
4.6,hjcsz,6.41408745006436,1.36988821135836
4.6,oewee,3.87552956612896,3.66198694175526
4.7,nakae,7.51768617548588,0.72406773686613
4.7,ugcxf,2.71967897901207,3.47340463477755
4.7,tbhuo,1.1322261328206,2.41053304303434
4.7,esrht,5.78636804548163,1.4529450090751
4.7,ubuiw,6.73180636793272,2.54893151353772
4.7,rahxb,7.7898450640223,1.4801511376559
4.7,rpwkz,7.51369828197952,2.89629020498912
4.7,jvaua,1.85599175245594,2.79934445171233
4.7,hjcsz,6.41088207821054,1.36521859405844
4.7,oewee,3.9101278227846,3.5522552907754
4.8,nakae,7.5602746715255,0.72406773686613
4.8,ugcxf,2.60754255436669,3.57406257152691
4.8,tbhuo,1.17385241697588,2.3684771317768
4.8,esrht,5.78322165151114,1.47142739874001
4.8,ubuiw,6.73627027353035,2.55359809164002
4.8,rahxb,7.76487769232552,1.46810713278894
4.8,rpwkz,7.5095686253072,2.89178347555612
4.8,jvaua,1.86143579128997,2.80248756899863
4.8,hjcsz,6.41543236142663,1.34884750574109
4.8,oewee,3.94472607944024,3.44252363979553
4.9,nakae,7.5602746715255,0.72406773686613
4.9,ugcxf,2.54680540739041,3.79177992130333
4.9,tbhuo,1.22438884949872,2.29550915799725
4.9,esrht,5.8082428956101,1.4842651952765
4.9,ubuiw,6.74073417912798,2.55826466974232
4.9,rahxb,7.72696525206399,1.48518370166112
4.9,rpwkz,7.50543896863489,2.88727674612312
4.9,jvaua,1.87232386895802,2.80877380357124
4.9,hjcsz,6.39406472960966,1.33495366058842
4.9,oewee,4.02441707837057,3.28943865516989
5,nakae,7.5602746715255,0.72406773686613
5,ugcxf,2.4810364233923,3.88368695094731
5,tbhuo,1.30621650812399,2.26112179849505
5,esrht,5.8011635091765,1.52585057202255
5,ubuiw,6.7451980847256,2.56293124784462
5,rahxb,7.66651258180805,1.50053426854789
5,rpwkz,7.50130931196257,2.88277001669013
5,jvaua,1.88321194662607,2.81506003814384
5,hjcsz,6.40430286684586,1.29811871187438
5,oewee,4.0503657708623,3.20713991693499
5.1,nakae,7.5602746715255,0.72406773686613
5.1,ugcxf,2.44815193139324,3.9296404657693
5.1,tbhuo,1.38202115690824,2.15166983782573
5.1,esrht,5.83869537532495,1.54510726682728
5.1,ubuiw,6.74966199032323,2.56759782594692
5.1,rahxb,7.59058641599507,1.44587085166071
5.1,rpwkz,7.49717965529025,2.87826328725713
5.1,jvaua,1.89954406312815,2.82448939000276
5.1,hjcsz,6.35622569525766,1.26685756028087
5.1,oewee,4.11013402006005,3.09232617846575
5.2,nakae,7.5602746715255,0.72406773686613
5.2,ugcxf,2.4435863907894,4.01427890473581
5.2,tbhuo,1.44339190087719,2.12587931819907
5.2,esrht,5.82807629567455,1.60748533194635
5.2,ubuiw,6.75412589592086,2.57226440404922
5.2,rahxb,7.47813911749726,1.52983254895441
5.2,rpwkz,7.49304999861794,2.87375655782413
5.2,jvaua,1.92612614020999,2.83416447482551
5.2,hjcsz,6.37926150403913,1.18397892567429
5.2,oewee,4.1699022692578,2.97751243999652
5.3,nakae,7.5602746715255,0.72406773686613
5.3,ugcxf,2.43673807988365,4.14123656318558
5.3,tbhuo,1.53544801683062,2.0871935387591
5.3,esrht,5.85622519528588,1.6219278530499
5.3,ubuiw,6.75858980151849,2.57693098215152
5.3,rahxb,7.41547973394987,1.561412479946
5.3,rpwkz,7.48892034194562,2.86924982839114
5.3,jvaua,1.96599925583275,2.84867710205965
5.3,hjcsz,6.27108786796568,1.11364133458888
5.3,oewee,4.22967051845555,2.86269870152729
5.4,nakae,7.5602746715255,0.72406773686613
5.4,ugcxf,2.39974302638471,4.19293426736032
5.4,tbhuo,1.58413566273287,2.07613719938639
5.4,esrht,5.88645436733243,1.63126295468488
5.4,ubuiw,6.76305370711611,2.58159756025382
5.4,rahxb,7.35282035040247,1.59299241093759
5.4,rpwkz,7.4847906852733,2.86474309895814
5.4,jvaua,2.02580892926688,2.87044604291086
5.4,hjcsz,6.19349477336809,1.01054805676816
5.4,oewee,4.2894387676533,2.74788496305805
5.5,nakae,7.5602746715255,0.72406773686613
5.5,ugcxf,2.33162768494217,4.25966653175247
5.5,tbhuo,1.65893748924915,2.07248642776386
5.5,esrht,5.92632742729648,1.60552835228455
5.5,ubuiw,6.76751761271374,2.58626413835612
5.5,rahxb,7.28562910621849,1.61321188405096
5.5,rpwkz,7.4815063527184,2.85958772951626
5.5,jvaua,2.11983067978431,2.88702461430052
5.5,hjcsz,6.14633665288649,0.96652147686572
5.5,oewee,4.34920701685104,2.63307122458882
